zzz-asmt_abd

1,accuracy,0.956672727762619
1,precision,1.0
1,recall,0.956672727762619
1,f_score,0.9778566585180218

2,accuracy,0.956672727762619
2,precision,1.0
2,recall,0.956672727762619
2,f_score,0.9778566585180218

3,accuracy,0.956672727762619
3,precision,1.0
3,recall,0.956672727762619
3,f_score,0.9778566585180218

4,accuracy,0.9565441090319325
4,precision,0.9996088923515716
4,recall,0.9568918334912355
4,f_score,0.9776610883049874

5,accuracy,0.9564739537647065
5,precision,0.9993033398513586
5,recall,0.9570918879682143
5,f_score,0.9775083440189747

6,accuracy,0.9563862556644475
6,precision,0.9991688909252417
6,recall,0.9571255958729606
6,f_score,0.9774410898648659

7,accuracy,0.9562927096113321
7,precision,0.9988511093786077
7,recall,0.9573143888635984
7,f_score,0.9772821003452572

8,accuracy,0.9560296245391479
8,precision,0.9982461078842331
8,recall,0.9575926686050868
8,f_score,0.9769793188199388

9,accuracy,0.9556379166342497
9,precision,0.9973049840745659
9,recall,0.9580436987371757
9,f_score,0.9765079302825503

10,accuracy,0.9548252822522807
10,precision,0.9961438748637178
10,recall,0.958283715398984
10,f_score,0.975925785296613

