zzz-asmt_stdnt_abi

1,accuracy,0.956672727762619
1,precision,1.0
1,recall,0.956672727762619
1,f_score,0.9778566585180218

2,accuracy,0.956672727762619
2,precision,1.0
2,recall,0.956672727762619
2,f_score,0.9778566585180218

3,accuracy,0.956672727762619
3,precision,1.0
3,recall,0.956672727762619
3,f_score,0.9778566585180218

4,accuracy,0.9567545758594272
4,precision,0.9999816663271389
4,recall,0.9567670643577191
4,f_score,0.9778474957189911

5,accuracy,0.9567721149323584
5,precision,0.999578331873068
5,recall,0.9571367155207611
5,f_score,0.9776458808385415

6,accuracy,0.9567721159577754
6,precision,0.9993338868851935
6,recall,0.9573507850418672
6,f_score,0.9775236324477253

7,accuracy,0.9563979450756536
7,precision,0.9987411065945159
7,recall,0.9575116736409713
7,f_score,0.9772270696330045

8,accuracy,0.9559828545884812
8,precision,0.9980077746185959
8,recall,0.9577569702420199
8,f_score,0.9768600276053793

9,accuracy,0.9555385380093717
9,precision,0.9970849971795328
9,recall,0.9581414726473165
9,f_score,0.9763977483546602

10,accuracy,0.9547083467810177
10,precision,0.9959238737770899
10,recall,0.9583649568148666
10,f_score,0.9758154236116274

