ccc-asmt_stdnt

1,accuracy,0.9096035619766122
1,precision,1.0
1,recall,0.9096035619766122
1,f_score,0.9526621899775357

2,accuracy,0.9096035619766122
2,precision,1.0
2,recall,0.9096035619766122
2,f_score,0.9526621899775357

3,accuracy,0.9096035619766122
3,precision,1.0
3,recall,0.9096035619766122
3,f_score,0.9526621899775357

4,accuracy,0.9096036654782091
4,precision,0.9990960659790513
4,recall,0.910278390190227
4,f_score,0.9522108987892282

5,accuracy,0.909309824403677
5,precision,0.9988375846382512
5,recall,0.9102041962315122
5,f_score,0.952081768718554

6,accuracy,0.9088988196024372
6,precision,0.9974817461628158
6,recall,0.9108449890702813
6,f_score,0.9514038911927859

7,accuracy,0.9079005467396513
7,precision,0.9954800796713059
7,recall,0.9114357352614929
7,f_score,0.9504019907447274

8,accuracy,0.9066077771299588
8,precision,0.9929611585702537
8,recall,0.9121492407521291
8,f_score,0.9491381931436159

9,accuracy,0.9029661075333533
9,precision,0.9874724128094645
9,recall,0.9129575677054325
9,f_score,0.9463739796887175

10,accuracy,0.9008512937800838
10,precision,0.9837915350905728
10,recall,0.9138092947370211
10,f_score,0.9445103708952475

