zzz-asmt_stdnt_abd

1,accuracy,0.956672727762619
1,precision,1.0
1,recall,0.956672727762619
1,f_score,0.9778566585180218

2,accuracy,0.956672727762619
2,precision,1.0
2,recall,0.956672727762619
2,f_score,0.9778566585180218

3,accuracy,0.956672727762619
3,precision,1.0
3,recall,0.956672727762619
3,f_score,0.9778566585180218

4,accuracy,0.956748729615639
4,precision,0.9999755553518274
4,recall,0.9567668116747164
4,f_score,0.9778444414552941

5,accuracy,0.9567954988822548
5,precision,0.9996027761477775
5,recall,0.9571377254033697
5,f_score,0.977658102084446

6,accuracy,0.9568773486879314
6,precision,0.9993827758080757
6,recall,0.9574088375881514
6,f_score,0.9775480864638715

7,accuracy,0.9566551828789521
7,precision,0.9988633283415271
7,recall,0.9576513615123305
7,f_score,0.9772881826501549

8,accuracy,0.9561874813245295
8,precision,0.9979283341803225
8,recall,0.958023405095614
8,f_score,0.9768202200044287

9,accuracy,0.9557490099637116
9,precision,0.9970666706024691
9,recall,0.9583603270825758
9,f_score,0.9763884801375042

10,accuracy,0.9548311360160728
10,precision,0.9959972267682214
10,recall,0.9584187915053957
10,f_score,0.975852255014313

