fff-asmt_abd

1,accuracy,0.9794217006840459
1,precision,1.0
1,recall,0.9794217006840459
1,f_score,0.9896038818697293

2,accuracy,0.9794217006840459
2,precision,1.0
2,recall,0.9794217006840459
2,f_score,0.9896038818697293

3,accuracy,0.9794217006840459
3,precision,1.0
3,recall,0.9794217006840459
3,f_score,0.9896038818697293

4,accuracy,0.979294003402698
4,precision,0.9997951131946687
4,recall,0.9794890799784192
4,f_score,0.989501431516393

5,accuracy,0.9789656294554628
5,precision,0.9994039580869256
5,recall,0.9795348438598925
5,f_score,0.9893057626241575

6,accuracy,0.9785095449167617
6,precision,0.9988078953555475
6,recall,0.9796482605268686
6,f_score,0.9890074026441402

7,accuracy,0.9777615727882776
7,precision,0.9975226739084755
7,recall,0.9801247366922154
7,f_score,0.98836374475522

8,accuracy,0.9768312187751504
8,precision,0.9964237138243808
8,recall,0.9802469233572557
8,f_score,0.9878126077234015

9,accuracy,0.9763204096772935
9,precision,0.9956972972845437
9,recall,0.9804308074547166
9,f_score,0.9874479277063177

10,accuracy,0.9754447702279799
10,precision,0.9945610932551749
10,recall,0.9806426022542301
10,f_score,0.9868771000712322

