zzz-asmt

1,accuracy,0.28293388554739296
1,precision,0.2533916219219384
1,recall,0.9885443522018009
1,f_score,0.39020952146229354

2,accuracy,0.2733458734570734
2,precision,0.2419821434485482
2,recall,0.9936426452482365
2,f_score,0.37593879960665544

3,accuracy,0.3965868439262124
3,precision,0.37244854848594877
3,recall,0.9915079612526293
3,f_score,0.5253971633438804

4,accuracy,0.7004096829290921
4,precision,0.7041604048745408
4,recall,0.9760539896744618
4,f_score,0.8047390845047712

5,accuracy,0.6927101381504535
5,precision,0.6924271156676055
5,recall,0.9807243068854173
5,f_score,0.796720041907822

6,accuracy,0.6933298762234189
6,precision,0.6930871413352705
6,recall,0.9807246603595503
6,f_score,0.7971816943266127

7,accuracy,0.6863780675419255
7,precision,0.6853560748756298
7,recall,0.9813386398003207
7,f_score,0.7907901724357737

8,accuracy,0.7064902139663538
8,precision,0.7062567289632354
8,recall,0.9818698147834374
8,f_score,0.8063363689249933

9,accuracy,0.6997901420616401
9,precision,0.6988498795649002
9,recall,0.9822365979700436
9,f_score,0.8012759360303123

10,accuracy,0.6803861304434352
10,precision,0.6770943316635106
10,recall,0.9837636777096966
10,f_score,0.7862142209402372

