ddd-asmt_stdnt_abd

1,accuracy,0.6547738767426348
1,precision,0.6768501897502139
1,recall,0.9234188709544119
1,f_score,0.7599202183328233

2,accuracy,0.8978390344397766
2,precision,0.9846946284032377
2,recall,0.9104939674736994
2,f_score,0.9439889088128431

3,accuracy,0.7320721191588524
3,precision,0.7629733775971071
3,recall,0.9304019969657175
3,f_score,0.81655218852002

4,accuracy,0.8524752326928742
4,precision,0.9131890268275382
4,recall,0.923899650098441
4,f_score,0.9066335859808531

5,accuracy,0.8098895645512062
5,precision,0.8558461008448708
5,recall,0.9294665346279641
5,f_score,0.8748008994284768

6,accuracy,0.8282089176677576
6,precision,0.8777688876764792
6,recall,0.9293693389092825
6,f_score,0.8872818493013878

7,accuracy,0.8498694991161072
7,precision,0.9083350585813023
7,recall,0.9252182688190125
7,f_score,0.9042806612091094

8,accuracy,0.8605330408564535
8,precision,0.9208785855727051
8,recall,0.9253388318456779
8,f_score,0.9111444829037078

9,accuracy,0.8619365158307657
9,precision,0.922790782764624
9,recall,0.9251665763488377
9,f_score,0.912153053303226

10,accuracy,0.8646786665790896
10,precision,0.9258812093027536
10,recall,0.9253374696575308
10,f_score,0.913857674413807

