eee-asmt_abd

1,accuracy,0.5687220388091838
1,precision,0.5636405768108694
1,recall,0.9946678223891652
1,f_score,0.71132415434327

2,accuracy,0.7459752710415256
2,precision,0.7456739184796201
2,recall,0.9940486452879117
2,f_score,0.844872239988119

3,accuracy,0.737733454204331
3,precision,0.7375347170125865
3,recall,0.9935945257165718
3,f_score,0.8395089919434566

4,accuracy,0.8018602162175457
4,precision,0.8044192714845378
4,recall,0.9922874953950709
4,f_score,0.882170501274446

5,accuracy,0.8090659238011053
5,precision,0.8113838459614904
5,recall,0.9927273114695575
5,f_score,0.8865012368860773

6,accuracy,0.8342880814697562
6,precision,0.8386289905809786
6,recall,0.9911619774937055
6,f_score,0.9028297729981226

7,accuracy,0.8592442182952043
7,precision,0.8645791447861966
7,recall,0.9908758909937246
7,f_score,0.9179302748882815

8,accuracy,0.8722916695679126
8,precision,0.8781328665499709
8,recall,0.9907007618786012
8,f_score,0.9256627189410892

9,accuracy,0.8825498140881575
9,precision,0.8898774693673419
9,recall,0.9893920542221937
9,f_score,0.932321688676035

10,accuracy,0.893322640460414
10,precision,0.9014975410519298
10,recall,0.988828851619217
10,f_score,0.9388019603525175

