module,attributes,sample,metric,score
ccc,asmt_abd,non-smote,accuracy,0.907495506924622
ccc,asmt_abd,non-smote,fscore,0.005272037115141291
ccc,asmt_abd,non-smote,precision,0.031806615776081425
ccc,asmt_abd,non-smote,recall,0.17985611510791366
ccc,asmt_abi,non-smote,accuracy,0.8900518025161223
ccc,asmt_abi,non-smote,fscore,0.012397562513133013
ccc,asmt_abi,non-smote,precision,0.07506361323155218
ccc,asmt_abi,non-smote,recall,0.1586021505376344
ccc,stdnt_abd,non-smote,accuracy,0.9119357225922402
ccc,stdnt_abd,non-smote,fscore,0.0021121554546414613
ccc,stdnt_abd,non-smote,precision,0.012722646310432571
ccc,stdnt_abd,non-smote,recall,0.14925373134328354
ccc,stdnt_abi,non-smote,accuracy,0.9110899672269795
ccc,stdnt_abi,non-smote,fscore,0.004430379746835443
ccc,stdnt_abi,non-smote,precision,0.0267175572519084
ccc,stdnt_abi,non-smote,recall,0.21649484536082475
ccc,asmt_stdnt_abd,non-smote,accuracy,0.9110899672269795
ccc,asmt_stdnt_abd,non-smote,fscore,0.0016900813351642546
ccc,asmt_stdnt_abd,non-smote,precision,0.010178117048346057
ccc,asmt_stdnt_abd,non-smote,recall,0.11267605633802814
ccc,asmt_stdnt_abi,non-smote,accuracy,0.9072840680833067
ccc,asmt_stdnt_abi,non-smote,fscore,0.004640860668705833
ccc,asmt_stdnt_abi,non-smote,precision,0.027989821882951654
ccc,asmt_stdnt_abi,non-smote,recall,0.16296296296296298
ddd,asmt,non-smote,accuracy,0.9348480288895576
ddd,asmt,non-smote,fscore,0.0
ddd,asmt,non-smote,precision,0.0
ddd,asmt,non-smote,recall,0.0
ddd,stdnt,non-smote,accuracy,0.9139331928979838
ddd,stdnt,non-smote,fscore,0.0030048076923076925
ddd,stdnt,non-smote,precision,0.02309468822170901
ddd,stdnt,non-smote,recall,0.06289308176100629
ddd,abd,non-smote,accuracy,0.9241649112247968
ddd,abd,non-smote,fscore,0.008390770152831885
ddd,abd,non-smote,precision,0.06466512702078522
ddd,abd,non-smote,recall,0.2204724409448819
ddd,abi,non-smote,accuracy,0.9261209750225698
ddd,abi,non-smote,fscore,0.006897585844954266
ddd,abi,non-smote,precision,0.053117782909930716
ddd,abi,non-smote,recall,0.22115384615384612
ddd,asmt_stdnt,non-smote,accuracy,0.9145350586819141
ddd,asmt_stdnt,non-smote,fscore,0.0077937649880095924
ddd,asmt_stdnt,non-smote,precision,0.060046189376443425
ddd,asmt_stdnt,non-smote,recall,0.1390374331550802
ddd,asmt_abd,non-smote,accuracy,0.925067709900692
ddd,asmt_abd,non-smote,fscore,0.011965300628178284
ddd,asmt_abd,non-smote,precision,0.09237875288683604
ddd,asmt_abd,non-smote,recall,0.27586206896551724
ddd,asmt_abi,non-smote,accuracy,0.9286789046042732
ddd,asmt_abi,non-smote,fscore,0.015527022991937891
ddd,asmt_abi,non-smote,precision,0.12009237875288685
ddd,asmt_abi,non-smote,recall,0.3586206896551724
ddd,stdnt_abd,non-smote,accuracy,0.9292807703882034
ddd,stdnt_abd,non-smote,fscore,0.00510280654359898
ddd,stdnt_abd,non-smote,precision,0.03926096997690531
ddd,stdnt_abd,non-smote,recall,0.23943661971830985
ddd,stdnt_abi,non-smote,accuracy,0.9292807703882034
ddd,stdnt_abi,non-smote,fscore,0.0033047919483250713
ddd,stdnt_abi,non-smote,precision,0.02540415704387991
ddd,stdnt_abi,non-smote,recall,0.1864406779661017
ddd,asmt_stdnt_abd,non-smote,accuracy,0.9291303039422208
ddd,asmt_stdnt_abd,non-smote,fscore,0.01047747343212094
ddd,asmt_stdnt_abd,non-smote,precision,0.08083140877598152
ddd,asmt_stdnt_abd,non-smote,recall,0.3240740740740741
ddd,asmt_stdnt_abi,non-smote,accuracy,0.9259705085765876
ddd,asmt_stdnt_abi,non-smote,fscore,0.008689138576779026
ddd,asmt_stdnt_abi,non-smote,precision,0.06697459584295612
ddd,asmt_stdnt_abi,non-smote,recall,0.2478632478632479
eee,asmt,non-smote,accuracy,0.9853990914990266
eee,asmt,non-smote,fscore,0.0
eee,asmt,non-smote,precision,0.0
eee,asmt,non-smote,recall,0.0
eee,stdnt,non-smote,accuracy,0.982478909798832
eee,stdnt,non-smote,fscore,0.0
eee,stdnt,non-smote,precision,0.0
eee,stdnt,non-smote,recall,0.0
eee,abd,non-smote,accuracy,0.9847501622323168
eee,abd,non-smote,fscore,0.0
eee,abd,non-smote,precision,0.0
eee,abd,non-smote,recall,0.0
eee,abi,non-smote,accuracy,0.9853990914990266
eee,abi,non-smote,fscore,0.0
eee,abi,non-smote,precision,0.0
eee,abi,non-smote,recall,0.0
eee,asmt_stdnt,non-smote,accuracy,0.9802076573653472
eee,asmt_stdnt,non-smote,fscore,0.0
eee,asmt_stdnt,non-smote,precision,0.0
eee,asmt_stdnt,non-smote,recall,0.0
eee,asmt_abd,non-smote,accuracy,0.9853990914990266
eee,asmt_abd,non-smote,fscore,0.0
eee,asmt_abd,non-smote,precision,0.0
eee,asmt_abd,non-smote,recall,0.0
eee,asmt_abi,non-smote,accuracy,0.9853990914990266
eee,asmt_abi,non-smote,fscore,0.0
eee,asmt_abi,non-smote,precision,0.0
eee,asmt_abi,non-smote,recall,0.0
eee,stdnt_abd,non-smote,accuracy,0.9853990914990266
eee,stdnt_abd,non-smote,fscore,0.0
eee,stdnt_abd,non-smote,precision,0.0
eee,stdnt_abd,non-smote,recall,0.0
eee,stdnt_abi,non-smote,accuracy,0.9853990914990266
eee,stdnt_abi,non-smote,fscore,0.0
eee,stdnt_abi,non-smote,precision,0.0
eee,stdnt_abi,non-smote,recall,0.0
eee,asmt_stdnt_abd,non-smote,accuracy,0.9853990914990266
eee,asmt_stdnt_abd,non-smote,fscore,0.0
eee,asmt_stdnt_abd,non-smote,precision,0.0
eee,asmt_stdnt_abd,non-smote,recall,0.0
eee,asmt_stdnt_abi,non-smote,accuracy,0.9857235561323816
eee,asmt_stdnt_abi,non-smote,fscore,0.0006487187804086928
eee,asmt_stdnt_abi,non-smote,precision,0.022222222222222227
eee,asmt_stdnt_abi,non-smote,recall,1.0
fff,asmt,non-smote,accuracy,0.9832764952780692
fff,asmt,non-smote,fscore,0.0
fff,asmt,non-smote,precision,0.0
fff,asmt,non-smote,recall,0.0
fff,stdnt,non-smote,accuracy,0.9790136411332634
fff,stdnt,non-smote,fscore,0.0
fff,stdnt,non-smote,precision,0.0
fff,stdnt,non-smote,recall,0.0
fff,abd,non-smote,accuracy,0.9823583420776496
fff,abd,non-smote,fscore,0.0002622950819672132
fff,abd,non-smote,precision,0.007843137254901959
fff,abd,non-smote,recall,0.1111111111111111
fff,abi,non-smote,accuracy,0.9824895068205668
fff,abi,non-smote,fscore,0.0
fff,abi,non-smote,precision,0.0
fff,abi,non-smote,recall,0.0
fff,asmt_stdnt,non-smote,accuracy,0.9771773347324241
fff,asmt_stdnt,non-smote,fscore,0.0
fff,asmt_stdnt,non-smote,precision,0.0
fff,asmt_stdnt,non-smote,recall,0.0
fff,asmt_abd,non-smote,accuracy,0.9829485834207764
fff,asmt_abd,non-smote,fscore,0.0002622950819672132
fff,asmt_abd,non-smote,precision,0.007843137254901959
fff,asmt_abd,non-smote,recall,0.2222222222222222
fff,asmt_abi,non-smote,accuracy,0.982883001049318
fff,asmt_abi,non-smote,fscore,0.0
fff,asmt_abi,non-smote,precision,0.0
fff,asmt_abi,non-smote,recall,0.0
fff,stdnt_abd,non-smote,accuracy,0.9832109129066108
fff,stdnt_abd,non-smote,fscore,0.0001311561413863204
fff,stdnt_abd,non-smote,precision,0.0039215686274509795
fff,stdnt_abd,non-smote,recall,0.3333333333333333
fff,stdnt_abi,non-smote,accuracy,0.9832109129066108
fff,stdnt_abi,non-smote,fscore,0.0001311561413863204
fff,stdnt_abi,non-smote,precision,0.0039215686274509795
fff,stdnt_abi,non-smote,recall,0.3333333333333333
fff,asmt_stdnt_abd,non-smote,accuracy,0.983014165792235
fff,asmt_stdnt_abd,non-smote,fscore,0.0001311561413863204
fff,asmt_stdnt_abd,non-smote,precision,0.0039215686274509795
fff,asmt_stdnt_abd,non-smote,recall,0.16666666666666666
fff,asmt_stdnt_abi,non-smote,accuracy,0.9828174186778594
fff,asmt_stdnt_abi,non-smote,fscore,0.0002622950819672132
fff,asmt_stdnt_abi,non-smote,precision,0.007843137254901959
fff,asmt_stdnt_abi,non-smote,recall,0.18181818181818185
ggg,asmt,non-smote,accuracy,0.977762494268684
ggg,asmt,non-smote,fscore,0.0
ggg,asmt,non-smote,precision,0.0
ggg,asmt,non-smote,recall,0.0
ggg,stdnt,non-smote,accuracy,0.977762494268684
ggg,stdnt,non-smote,fscore,0.0
ggg,stdnt,non-smote,precision,0.0
ggg,stdnt,non-smote,recall,0.0
ggg,abd,non-smote,accuracy,0.9770747363594682
ggg,abd,non-smote,fscore,0.0
ggg,abd,non-smote,precision,0.0
ggg,abd,non-smote,recall,0.0
ggg,abi,non-smote,accuracy,0.9782209995414948
ggg,abi,non-smote,fscore,0.002289901534234028
ggg,abi,non-smote,precision,0.05154639175257732
ggg,abi,non-smote,recall,0.625
ggg,asmt_stdnt,non-smote,accuracy,0.9750114626318204
ggg,asmt_stdnt,non-smote,fscore,0.0
ggg,asmt_stdnt,non-smote,precision,0.0
ggg,asmt_stdnt,non-smote,recall,0.0
ggg,asmt_abd,non-smote,accuracy,0.9770747363594682
ggg,asmt_abd,non-smote,fscore,0.0009165902841429881
ggg,asmt_abd,non-smote,precision,0.020618556701030927
ggg,asmt_abd,non-smote,recall,0.2857142857142857
ggg,asmt_abi,non-smote,accuracy,0.9789087574507108
ggg,asmt_abi,non-smote,fscore,0.003661327231121281
ggg,asmt_abi,non-smote,precision,0.08247422680412371
ggg,asmt_abi,non-smote,recall,0.7272727272727273
ggg,stdnt_abd,non-smote,accuracy,0.9770747363594682
ggg,stdnt_abd,non-smote,fscore,0.0
ggg,stdnt_abd,non-smote,precision,0.0
ggg,stdnt_abd,non-smote,recall,0.0
ggg,stdnt_abi,non-smote,accuracy,0.9770747363594682
ggg,stdnt_abi,non-smote,fscore,0.0
ggg,stdnt_abi,non-smote,precision,0.0
ggg,stdnt_abi,non-smote,recall,0.0
ggg,asmt_stdnt_abd,non-smote,accuracy,0.9773039889958736
ggg,asmt_stdnt_abd,non-smote,fscore,0.0
ggg,asmt_stdnt_abd,non-smote,precision,0.0
ggg,asmt_stdnt_abd,non-smote,recall,0.0
ggg,asmt_stdnt_abi,non-smote,accuracy,0.9770747363594682
ggg,asmt_stdnt_abi,non-smote,fscore,0.0
ggg,asmt_stdnt_abi,non-smote,precision,0.0
ggg,asmt_stdnt_abi,non-smote,recall,0.0
zzz,asmt,non-smote,accuracy,0.947328629032258
zzz,asmt,non-smote,fscore,0.0
zzz,asmt,non-smote,precision,0.0
zzz,asmt,non-smote,recall,0.0
zzz,stdnt,non-smote,accuracy,0.9419102822580644
zzz,stdnt,non-smote,fscore,0.0005878647910980473
zzz,stdnt,non-smote,precision,0.0055821371610845286
zzz,stdnt,non-smote,recall,0.04895104895104895
zzz,abd,non-smote,accuracy,0.9456695228494624
zzz,abd,non-smote,fscore,0.000881667611310536
zzz,abd,non-smote,precision,0.008373205741626795
zzz,abd,non-smote,recall,0.17355371900826447
zzz,abi,non-smote,accuracy,0.9458165322580644
zzz,abi,non-smote,fscore,0.0007557626905151782
zzz,abi,non-smote,precision,0.0071770334928229675
zzz,abi,non-smote,recall,0.16666666666666666
zzz,asmt_stdnt,non-smote,accuracy,0.9382350470430108
zzz,asmt_stdnt,non-smote,fscore,0.002349387481120993
zzz,asmt_stdnt,non-smote,precision,0.022328548644338118
zzz,asmt_stdnt,non-smote,recall,0.10275229357798166
zzz,asmt_abd,non-smote,accuracy,0.9440314180107529
zzz,asmt_abd,non-smote,fscore,0.0015109544195416773
zzz,asmt_abd,non-smote,precision,0.014354066985645932
zzz,asmt_abd,non-smote,recall,0.1572052401746725
zzz,asmt_abi,non-smote,accuracy,0.943317372311828
zzz,asmt_abi,non-smote,fscore,0.002097931439600554
zzz,asmt_abi,non-smote,precision,0.019936204146730464
zzz,asmt_abi,non-smote,recall,0.1718213058419244
zzz,stdnt_abd,non-smote,accuracy,0.9468035954301076
zzz,stdnt_abd,non-smote,fscore,0.000251984376968628
zzz,stdnt_abd,non-smote,precision,0.0023923444976076554
zzz,stdnt_abd,non-smote,recall,0.16216216216216214
zzz,stdnt_abi,non-smote,accuracy,0.9461525537634408
zzz,stdnt_abi,non-smote,fscore,0.00033596505963379814
zzz,stdnt_abi,non-smote,precision,0.003189792663476874
zzz,stdnt_abi,non-smote,recall,0.1111111111111111
zzz,asmt_stdnt_abd,non-smote,accuracy,0.94520749327957
zzz,asmt_stdnt_abd,non-smote,fscore,0.0008397010664203543
zzz,asmt_stdnt_abd,non-smote,precision,0.007974481658692184
zzz,asmt_stdnt_abd,non-smote,recall,0.14184397163120568
zzz,asmt_stdnt_abi,non-smote,accuracy,0.945249495967742
zzz,asmt_stdnt_abi,non-smote,fscore,0.0011334298847679616
zzz,asmt_stdnt_abi,non-smote,precision,0.01076555023923445
zzz,asmt_stdnt_abi,non-smote,recall,0.17647058823529413
