module,attributes,sample,metric,score
ccc,asmt_stdnt,smote,recall,0.10370567848573714
ccc,asmt_abd,smote,accuracy,0.6583148324347182
ccc,asmt_abd,smote,fscore,0.05129789864029666
ccc,asmt_abd,smote,precision,0.31679389312977096
ccc,asmt_abd,smote,recall,0.08457880434782608
ccc,asmt_abi,smote,accuracy,0.6628607675229939
ccc,asmt_abi,smote,fscore,0.05189990732159407
ccc,asmt_abi,smote,precision,0.32061068702290074
ccc,asmt_abi,smote,recall,0.08668730650154799
ccc,stdnt_abd,smote,accuracy,0.5536526059837192
ccc,stdnt_abd,smote,fscore,0.0971635485817743
ccc,stdnt_abd,smote,precision,0.6145038167938931
ccc,stdnt_abd,smote,recall,0.1097228532485234
ccc,stdnt_abi,smote,accuracy,0.5535468865630616
ccc,stdnt_abi,smote,fscore,0.10079309306294547
ccc,stdnt_abi,smote,precision,0.6386768447837149
ccc,stdnt_abi,smote,recall,0.11303760414321097
ccc,asmt_stdnt_abd,smote,accuracy,0.6013320647002854
ccc,asmt_stdnt_abd,smote,fscore,0.08192233600324443
ccc,asmt_stdnt_abd,smote,precision,0.5139949109414759
ccc,asmt_stdnt_abd,smote,recall,0.10651199578170313
ccc,asmt_stdnt_abi,smote,accuracy,0.5966804101913522
ccc,asmt_stdnt_abi,smote,fscore,0.08851167020309185
ccc,asmt_stdnt_abi,smote,precision,0.5572519083969466
ccc,asmt_stdnt_abi,smote,recall,0.1121638924455826
ddd,asmt,smote,accuracy,0.5994583207944628
ddd,asmt,smote,fscore,0.09652012029213804
ddd,asmt,smote,precision,0.7782909930715936
ddd,asmt,smote,recall,0.11608680675163625
ddd,stdnt,smote,accuracy,0.5416792055371652
ddd,stdnt,smote,fscore,0.07222625090645395
ddd,stdnt,smote,precision,0.5750577367205543
ddd,stdnt,smote,recall,0.08003857280617165
ddd,abd,smote,accuracy,0.2138128197411977
ddd,abd,smote,fscore,0.1178136505239309
ddd,abd,smote,precision,0.9607390300230948
ddd,abd,smote,recall,0.07396870554765292
ddd,abi,smote,accuracy,0.17694854047547398
ddd,abi,smote,fscore,0.11674695381127798
ddd,abi,smote,precision,0.9515011547344112
ddd,abi,smote,recall,0.07029517147244498
ddd,asmt_stdnt,smote,accuracy,0.654378573578092
ddd,asmt_stdnt,smote,fscore,0.0918748205569911
ddd,asmt_stdnt,smote,precision,0.7390300230946882
ddd,asmt_stdnt,smote,recall,0.12779552715654952
ddd,asmt_abd,smote,accuracy,0.6503159795365634
ddd,asmt_abd,smote,fscore,0.094336917562724
ddd,asmt_abd,smote,precision,0.7598152424942263
ddd,asmt_abd,smote,recall,0.12907022361710474
ddd,asmt_abi,smote,accuracy,0.6453505868191394
ddd,asmt_abi,smote,fscore,0.09351692484222604
ddd,asmt_abi,smote,precision,0.7528868360277137
ddd,asmt_abi,smote,recall,0.1265527950310559
ddd,stdnt_abd,smote,accuracy,0.4378573578092085
ddd,stdnt_abd,smote,fscore,0.10005717552887364
ddd,stdnt_abd,smote,precision,0.8083140877598153
ddd,stdnt_abd,smote,recall,0.0874344241818636
ddd,stdnt_abi,smote,accuracy,0.527836292506771
ddd,stdnt_abi,smote,fscore,0.08196248196248196
ddd,stdnt_abi,smote,precision,0.6558891454965358
ddd,stdnt_abi,smote,recall,0.08677054689886954
ddd,asmt_stdnt_abd,smote,accuracy,0.6530243755642492
ddd,asmt_stdnt_abd,smote,fscore,0.09406366504158302
ddd,asmt_stdnt_abd,smote,precision,0.7575057736720554
ddd,asmt_stdnt_abd,smote,recall,0.12969553183076316
ddd,asmt_stdnt_abi,smote,accuracy,0.6767980740294914
ddd,asmt_stdnt_abi,smote,fscore,0.09160086145010768
ddd,asmt_stdnt_abi,smote,precision,0.7367205542725174
ddd,asmt_stdnt_abi,smote,recall,0.13557161070973225
eee,asmt,smote,accuracy,0.5502920181700195
eee,asmt,smote,fscore,0.02118780096308186
eee,asmt,smote,precision,0.7333333333333333
eee,asmt,smote,recall,0.023454157782515996
eee,stdnt,smote,accuracy,0.5976638546398443
eee,stdnt,smote,fscore,0.0160926939169617
eee,stdnt,smote,precision,0.5555555555555556
eee,stdnt,smote,recall,0.02008032128514056
eee,abd,smote,accuracy,0.4824789097988319
eee,abd,smote,fscore,0.02752
eee,abd,smote,precision,0.9555555555555556
eee,abd,smote,recall,0.02628361858190709
eee,abi,smote,accuracy,0.6048020765736535
eee,abi,smote,fscore,0.026256804354787062
eee,abi,smote,precision,0.9111111111111112
eee,abi,smote,recall,0.03266932270916335
eee,asmt_stdnt,smote,accuracy,0.6469824789097989
eee,asmt_stdnt,smote,fscore,0.019280205655526992
eee,asmt_stdnt,smote,precision,0.6666666666666666
eee,asmt_stdnt,smote,recall,0.027198549410698096
eee,asmt_abd,smote,accuracy,0.6060999351070734
eee,asmt_abd,smote,fscore,0.020552344251766216
eee,asmt_abd,smote,precision,0.7111111111111111
eee,asmt_abd,smote,recall,0.025952960259529603
eee,asmt_abi,smote,accuracy,0.6333549643088904
eee,asmt_abi,smote,fscore,0.021822849807445442
eee,asmt_abi,smote,precision,0.7555555555555555
eee,asmt_abi,smote,recall,0.02948829141370338
eee,stdnt_abd,smote,accuracy,0.6359506813757301
eee,stdnt_abd,smote,fscore,0.019916479280436883
eee,stdnt_abd,smote,precision,0.6888888888888889
eee,stdnt_abd,smote,recall,0.027216856892010536
eee,stdnt_abi,smote,accuracy,0.6661258922777418
eee,stdnt_abi,smote,fscore,0.02435897435897436
eee,stdnt_abi,smote,precision,0.8444444444444444
eee,stdnt_abi,smote,recall,0.035849056603773584
eee,asmt_stdnt_abd,smote,accuracy,0.6479558728098638
eee,asmt_stdnt_abd,smote,fscore,0.019916479280436883
eee,asmt_stdnt_abd,smote,precision,0.6888888888888889
eee,asmt_stdnt_abd,smote,recall,0.028130671506352088
eee,asmt_stdnt_abi,smote,accuracy,0.6648280337443219
eee,asmt_stdnt_abi,smote,fscore,0.02118780096308186
eee,asmt_stdnt_abi,smote,precision,0.7333333333333333
eee,asmt_stdnt_abi,smote,recall,0.031309297912713474
fff,asmt,smote,accuracy,0.676088667366212
fff,asmt,smote,fscore,0.028700711053652232
fff,asmt,smote,precision,0.8705882352941177
fff,asmt,smote,recall,0.04329173166926677
fff,stdnt,smote,accuracy,0.5274134312696747
fff,stdnt,smote,fscore,0.01716514954486346
fff,stdnt,smote,precision,0.5176470588235295
fff,stdnt,smote,recall,0.018295218295218296
fff,abd,smote,accuracy,0.5986358866736621
fff,abd,smote,fscore,0.03035587418458955
fff,abd,smote,precision,0.9215686274509804
fff,abd,smote,recall,0.037095501183898975
fff,abi,smote,accuracy,0.4954092339979014
fff,abi,smote,fscore,0.02946497803049884
fff,abi,smote,precision,0.8941176470588236
fff,abi,smote,recall,0.02887903736542115
fff,asmt_stdnt,smote,accuracy,0.6714979013641134
fff,asmt_stdnt,smote,fscore,0.0283183552078619
fff,asmt_stdnt,smote,precision,0.8588235294117647
fff,asmt_stdnt,smote,recall,0.04218027734976888
fff,asmt_abd,smote,accuracy,0.6324108079748164
fff,asmt_abd,smote,fscore,0.02946497803049884
fff,asmt_abd,smote,precision,0.8941176470588236
fff,asmt_abd,smote,recall,0.03926972097829831
fff,asmt_abi,smote,accuracy,0.6925498426023085
fff,asmt_abi,smote,fscore,0.027808316626786518
fff,asmt_abi,smote,precision,0.8431372549019608
fff,asmt_abi,smote,recall,0.044211392144766604
