module,attributes,extraction,metric,score
zzz,abi,pca,recall,0.12011173184357542
zzz,asmt_stdnt,pca,accuracy,0.9430653561827957
zzz,asmt_stdnt,pca,fscore,0.000881667611310536
zzz,asmt_stdnt,pca,precision,0.008373205741626795
zzz,asmt_stdnt,pca,recall,0.08571428571428572
zzz,asmt_abd,pca,accuracy,0.9340137768817204
zzz,asmt_abd,pca,fscore,0.0037731103005911207
zzz,asmt_abd,pca,precision,0.03588516746411483
zzz,asmt_abd,pca,recall,0.11056511056511056
zzz,asmt_abi,pca,accuracy,0.9361559139784946
zzz,asmt_abi,pca,fscore,0.004107809028796579
zzz,asmt_abi,pca,precision,0.03907496012759171
zzz,asmt_abi,pca,recall,0.1346153846153846
zzz,stdnt_abd,pca,accuracy,0.9419102822580645
zzz,stdnt_abd,pca,fscore,0.0015948293952239056
zzz,stdnt_abd,pca,precision,0.015151515151515152
zzz,stdnt_abd,pca,recall,0.11377245508982035
zzz,stdnt_abi,pca,accuracy,0.9417212701612904
zzz,stdnt_abi,pca,fscore,0.001343183344526528
zzz,stdnt_abi,pca,precision,0.012759170653907496
zzz,stdnt_abi,pca,recall,0.09667673716012085
zzz,asmt_stdnt_abd,pca,accuracy,0.9397681451612904
zzz,asmt_stdnt_abd,pca,fscore,0.0017625582273700113
zzz,asmt_stdnt_abd,pca,precision,0.01674641148325359
zzz,asmt_stdnt_abd,pca,recall,0.0945945945945946
zzz,asmt_stdnt_abi,pca,accuracy,0.9393691196236559
zzz,asmt_stdnt_abi,pca,fscore,0.002181757153646052
zzz,asmt_stdnt_abi,pca,precision,0.02073365231259968
zzz,asmt_stdnt_abi,pca,recall,0.10766045548654245
