module,attributes,sample,metric,score
ccc,stdnt_abi,smote,precision,0.8155216284987278
ccc,stdnt_abi,smote,recall,0.10129582806573957
ccc,asmt_stdnt_abd,smote,accuracy,0.394333439052754
ccc,asmt_stdnt_abd,smote,fscore,0.1239587465291551
ccc,asmt_stdnt_abd,smote,precision,0.7951653944020356
ccc,asmt_stdnt_abd,smote,recall,0.10092039399321814
ccc,asmt_stdnt_abi,smote,accuracy,0.38661592134475103
ccc,asmt_stdnt_abi,smote,fscore,0.1250743310208127
ccc,asmt_stdnt_abi,smote,precision,0.8027989821882952
ccc,asmt_stdnt_abi,smote,recall,0.10050971647021345
ddd,asmt,smote,accuracy,0.7405958471260908
ddd,asmt,smote,fscore,0.07863544376987569
ddd,asmt,smote,precision,0.628175519630485
ddd,asmt,smote,recall,0.14822888283378746
ddd,stdnt,smote,accuracy,0.531146554318387
ddd,stdnt,smote,fscore,0.06830402557767766
ddd,stdnt,smote,precision,0.5427251732101617
ddd,stdnt,smote,recall,0.07453219156359023
ddd,abd,smote,accuracy,0.3167318687932591
ddd,abd,smote,fscore,0.11273604997870226
ddd,abd,smote,precision,0.9168591224018475
ddd,abd,smote,recall,0.08098735210118319
ddd,abi,smote,accuracy,0.23894071622028287
ddd,abi,smote,fscore,0.11434245992339338
ddd,abi,smote,precision,0.930715935334873
ddd,abi,smote,recall,0.07420364573743325
ddd,asmt_stdnt,smote,accuracy,0.5358110141438459
ddd,asmt_stdnt,smote,fscore,0.07334396289317292
ddd,asmt_stdnt,smote,precision,0.5842956120092379
ddd,asmt_stdnt,smote,recall,0.08011399620012666
ddd,asmt_abd,smote,accuracy,0.32380379175443874
ddd,asmt_abd,smote,fscore,0.1124680488497586
ddd,asmt_abd,smote,precision,0.9145496535796767
ddd,asmt_abd,smote,recall,0.08159901092107974
ddd,asmt_abi,smote,accuracy,0.24586217273548
ddd,asmt_abi,smote,fscore,0.11407491486946651
ddd,asmt_abi,smote,precision,0.9284064665127021
ddd,asmt_abi,smote,recall,0.0746795467211592
ddd,stdnt_abd,smote,accuracy,0.3396027685826061
ddd,stdnt_abd,smote,fscore,0.11085844229675952
ddd,stdnt_abd,smote,precision,0.9006928406466512
ddd,stdnt_abd,smote,recall,0.08234797297297297
ddd,stdnt_abi,smote,accuracy,0.26301534757749023
ddd,stdnt_abi,smote,fscore,0.111663588577923
ddd,stdnt_abi,smote,precision,0.9076212471131639
ddd,stdnt_abi,smote,recall,0.07484288706912968
ddd,asmt_stdnt_abd,smote,accuracy,0.34306349684020465
ddd,asmt_stdnt_abd,smote,fscore,0.11005260912839471
ddd,asmt_stdnt_abd,smote,precision,0.8937644341801386
ddd,asmt_stdnt_abd,smote,recall,0.08221797323135756
ddd,asmt_stdnt_abi,smote,accuracy,0.2678302738489317
ddd,asmt_stdnt_abi,smote,fscore,0.111663588577923
ddd,asmt_stdnt_abi,smote,precision,0.9076212471131639
ddd,asmt_stdnt_abi,smote,recall,0.07530178195056524
eee,asmt,smote,accuracy,0.5502920181700195
eee,asmt,smote,fscore,0.02118780096308186
eee,asmt,smote,precision,0.7333333333333333
eee,asmt,smote,recall,0.023454157782515993
eee,stdnt,smote,accuracy,0.16125892277741727
eee,stdnt,smote,fscore,0.025624599615631006
eee,stdnt,smote,precision,0.8888888888888888
eee,stdnt,smote,recall,0.015267175572519083
