module,attributes,sample,metric,score
eee,stdnt_abd,non-smote,precision,0.044444444444444446
eee,stdnt_abd,non-smote,recall,0.03125
eee,stdnt_abi,non-smote,accuracy,0.9519792342634653
eee,stdnt_abi,non-smote,fscore,0.002592352559948153
eee,stdnt_abi,non-smote,precision,0.08888888888888889
eee,stdnt_abi,non-smote,recall,0.036036036036036036
eee,asmt_stdnt_abd,non-smote,accuracy,0.95489941596366
eee,asmt_stdnt_abd,non-smote,fscore,0.005177993527508091
eee,asmt_stdnt_abd,non-smote,precision,0.17777777777777778
eee,asmt_stdnt_abd,non-smote,recall,0.07272727272727272
eee,asmt_stdnt_abi,non-smote,accuracy,0.9445165476963011
eee,asmt_stdnt_abi,non-smote,fscore,0.0012970168612191958
eee,asmt_stdnt_abi,non-smote,precision,0.044444444444444446
eee,asmt_stdnt_abi,non-smote,recall,0.015384615384615385
fff,asmt,non-smote,accuracy,0.9832764952780693
fff,asmt,non-smote,fscore,0.0
fff,asmt,non-smote,precision,0.0
fff,asmt,non-smote,recall,0.0
fff,stdnt,non-smote,accuracy,0.9737670514165793
fff,stdnt,non-smote,fscore,0.00026229508196721314
fff,stdnt,non-smote,precision,0.00784313725490196
fff,stdnt,non-smote,recall,0.013422818791946308
fff,abd,non-smote,accuracy,0.962093389296957
fff,abd,non-smote,fscore,0.004449679361340139
fff,abd,non-smote,precision,0.13333333333333333
fff,abd,non-smote,recall,0.08695652173913043
fff,abi,non-smote,accuracy,0.9669464847848899
fff,abi,non-smote,fscore,0.005363333115311662
fff,abi,non-smote,precision,0.1607843137254902
fff,abi,non-smote,recall,0.12386706948640483
fff,asmt_stdnt,non-smote,accuracy,0.9616343126967472
fff,asmt_stdnt,non-smote,fscore,0.003143006809848088
fff,asmt_stdnt,non-smote,precision,0.09411764705882353
fff,asmt_stdnt,non-smote,recall,0.06349206349206349
fff,asmt_abd,non-smote,accuracy,0.960322665267576
fff,asmt_abd,non-smote,fscore,0.00405785718960665
fff,asmt_abd,non-smote,precision,0.12156862745098039
fff,asmt_abd,non-smote,recall,0.07524271844660194
fff,asmt_abi,non-smote,accuracy,0.9642576075550892
fff,asmt_abi,non-smote,fscore,0.004841347726529277
fff,asmt_abi,non-smote,precision,0.1450980392156863
fff,asmt_abi,non-smote,recall,0.10164835164835165
fff,stdnt_abd,non-smote,accuracy,0.9622901364113327
fff,stdnt_abd,non-smote,fscore,0.003927215604136667
fff,stdnt_abd,non-smote,precision,0.11764705882352941
fff,stdnt_abd,non-smote,recall,0.07894736842105263
fff,stdnt_abi,non-smote,accuracy,0.9643887722980063
fff,stdnt_abi,non-smote,fscore,0.003665881120712228
fff,stdnt_abi,non-smote,precision,0.10980392156862745
fff,stdnt_abi,non-smote,recall,0.08139534883720931
fff,asmt_stdnt_abd,non-smote,accuracy,0.9616343126967472
fff,asmt_stdnt_abd,non-smote,fscore,0.005754642950562386
fff,asmt_stdnt_abd,non-smote,precision,0.17254901960784313
fff,asmt_stdnt_abd,non-smote,recall,0.10526315789473684
fff,asmt_stdnt_abi,non-smote,accuracy,0.9649134312696747
fff,asmt_stdnt_abi,non-smote,fscore,0.004710808688824915
fff,asmt_stdnt_abi,non-smote,precision,0.1411764705882353
fff,asmt_stdnt_abi,non-smote,recall,0.10227272727272728
ggg,asmt,non-smote,accuracy,0.9777624942686841
ggg,asmt,non-smote,fscore,0.0
ggg,asmt,non-smote,precision,0.0
ggg,asmt,non-smote,recall,0.0
ggg,stdnt,non-smote,accuracy,0.9777624942686841
ggg,stdnt,non-smote,fscore,0.0
ggg,stdnt,non-smote,precision,0.0
ggg,stdnt,non-smote,recall,0.0
ggg,abd,non-smote,accuracy,0.9591930307198533
ggg,abd,non-smote,fscore,0.0013745704467353953
ggg,abd,non-smote,precision,0.030927835051546393
ggg,abd,non-smote,recall,0.034482758620689655
ggg,abi,non-smote,accuracy,0.9642365887207703
ggg,abi,non-smote,fscore,0.0032043945983062485
ggg,abi,non-smote,precision,0.07216494845360824
ggg,abi,non-smote,recall,0.0958904109589041
ggg,asmt_stdnt,non-smote,accuracy,0.9740944520861989
ggg,asmt_stdnt,non-smote,fscore,0.00045840018336007336
ggg,asmt_stdnt,non-smote,precision,0.010309278350515464
ggg,asmt_stdnt,non-smote,recall,0.05555555555555555
ggg,asmt_abd,non-smote,accuracy,0.9619440623567171
ggg,asmt_abd,non-smote,fscore,0.0013745704467353953
ggg,asmt_abd,non-smote,precision,0.030927835051546393
ggg,asmt_abd,non-smote,recall,0.04
ggg,asmt_abi,non-smote,accuracy,0.9667583677212288
ggg,asmt_abi,non-smote,fscore,0.0036613272311212816
ggg,asmt_abi,non-smote,precision,0.08247422680412371
ggg,asmt_abi,non-smote,recall,0.125
ggg,stdnt_abd,non-smote,accuracy,0.9637780834479597
ggg,stdnt_abd,non-smote,fscore,0.004574565416285453
ggg,stdnt_abd,non-smote,precision,0.10309278350515463
ggg,stdnt_abd,non-smote,recall,0.12345679012345678
ggg,stdnt_abi,non-smote,accuracy,0.958276020174232
ggg,stdnt_abi,non-smote,fscore,0.0036613272311212816
