module,attributes,sample,metric,score
ccc,asmt_abd,smote,fscore,0.030400832899531494
ccc,asmt_abd,smote,precision,0.18575063613231552
ccc,asmt_abd,smote,recall,0.17611580217129072
ccc,asmt_abi,smote,accuracy,0.8372978116079924
ccc,asmt_abi,smote,fscore,0.02999062792877226
ccc,asmt_abi,smote,precision,0.183206106870229
ccc,asmt_abi,smote,recall,0.138328530259366
ccc,stdnt_abd,smote,accuracy,0.8689079183846072
ccc,stdnt_abd,smote,fscore,0.01864264767490574
ccc,stdnt_abd,smote,precision,0.11323155216284987
ccc,stdnt_abd,smote,recall,0.14082278481012658
ccc,stdnt_abi,smote,accuracy,0.8624590337244952
ccc,stdnt_abi,smote,fscore,0.022164140094093048
ccc,stdnt_abi,smote,precision,0.13486005089058525
ccc,stdnt_abi,smote,recall,0.14580467675378267
ccc,asmt_stdnt_abd,smote,accuracy,0.8766254360926102
ccc,asmt_stdnt_abd,smote,fscore,0.019472361809045227
ccc,asmt_stdnt_abd,smote,precision,0.1183206106870229
ccc,asmt_stdnt_abd,smote,recall,0.164021164021164
ccc,asmt_stdnt_abi,smote,accuracy,0.8697536737498679
ccc,asmt_stdnt_abi,smote,fscore,0.025467070243189647
ccc,asmt_stdnt_abi,smote,precision,0.15521628498727735
ccc,asmt_stdnt_abi,smote,recall,0.17681159420289855
ddd,asmt,smote,accuracy,0.5994583207944628
ddd,asmt,smote,fscore,0.09652012029213805
ddd,asmt,smote,precision,0.7782909930715936
ddd,asmt,smote,recall,0.11608680675163624
ddd,stdnt,smote,accuracy,0.8037917544387602
ddd,stdnt,smote,fscore,0.020551005212211468
ddd,stdnt,smote,precision,0.15935334872979215
ddd,stdnt,smote,recall,0.06838453914767097
ddd,abd,smote,accuracy,0.8964790851640084
ddd,abd,smote,fscore,0.02084574151280524
ddd,abd,smote,precision,0.16166281755196305
ddd,abd,smote,recall,0.17721518987341772
ddd,abi,smote,accuracy,0.8918146253385495
ddd,abi,smote,fscore,0.01996126917920453
ddd,abi,smote,precision,0.15473441108545036
ddd,abi,smote,recall,0.1595238095238095
ddd,asmt_stdnt,smote,accuracy,0.642491724345471
ddd,asmt_stdnt,smote,fscore,0.046156107599588415
ddd,asmt_stdnt,smote,precision,0.3625866050808314
ddd,asmt_stdnt,smote,recall,0.06956136464333186
ddd,asmt_abd,smote,accuracy,0.8742100511585916
ddd,asmt_abd,smote,fscore,0.03663220088626293
ddd,asmt_abd,smote,precision,0.2863741339491917
ddd,asmt_abd,smote,recall,0.19047619047619047
ddd,asmt_abi,smote,accuracy,0.8821847727956665
ddd,asmt_abi,smote,fscore,0.031106502740334767
ddd,asmt_abi,smote,precision,0.24249422632794457
ddd,asmt_abi,smote,recall,0.1875
ddd,stdnt_abd,smote,accuracy,0.9079145350586819
ddd,stdnt_abd,smote,fscore,0.02025618111408996
ddd,stdnt_abd,smote,precision,0.15704387990762125
ddd,stdnt_abd,smote,recall,0.21587301587301588
ddd,stdnt_abi,smote,accuracy,0.8996388805296419
ddd,stdnt_abi,smote,fscore,0.02143495087823757
ddd,stdnt_abi,smote,precision,0.16628175519630484
ddd,stdnt_abi,smote,recall,0.19047619047619047
ddd,asmt_stdnt_abd,smote,accuracy,0.8898585615407764
ddd,asmt_stdnt_abd,smote,fscore,0.031106502740334767
ddd,asmt_stdnt_abd,smote,precision,0.24249422632794457
ddd,asmt_stdnt_abd,smote,recall,0.206286836935167
ddd,asmt_stdnt_abi,smote,accuracy,0.8806801083358411
ddd,asmt_stdnt_abi,smote,fscore,0.03952802359882006
